Data;Hora UTC;VENTO, VELOCIDADE HORARIA (m/s)
29/04/2020;1300 UTC;4,8
29/04/2020;1400 UTC;4,4
29/04/2020;1500 UTC;4,4
29/04/2020;1600 UTC;3,6
29/04/2020;1700 UTC;2,8
29/04/2020;1800 UTC;3,2
29/04/2020;1900 UTC;2,5
29/04/2020;2000 UTC;2,4
29/04/2020;2100 UTC;,9
29/04/2020;2200 UTC;1,1
29/04/2020;2300 UTC;1,2
30/04/2020;0000 UTC;1,4
30/04/2020;0100 UTC;,9
30/04/2020;0200 UTC;,5
30/04/2020;0300 UTC;2,2
30/04/2020;0400 UTC;2,6
30/04/2020;0500 UTC;1,7
30/04/2020;0600 UTC;1,6
30/04/2020;0700 UTC;1
30/04/2020;0800 UTC;1,5
30/04/2020;0900 UTC;,2
30/04/2020;1000 UTC;2,5
30/04/2020;1100 UTC;4,1
30/04/2020;1200 UTC;4,9
30/04/2020;1300 UTC;4,5
30/04/2020;1400 UTC;3,9
30/04/2020;1500 UTC;3,9
30/04/2020;1600 UTC;3,2
30/04/2020;1700 UTC;1,9
30/04/2020;1800 UTC;2,4
30/04/2020;1900 UTC;2,2
30/04/2020;2000 UTC;1,6
30/04/2020;2100 UTC;,4
30/04/2020;2200 UTC;,7
30/04/2020;2300 UTC;0
01/05/2020;0000 UTC;,8
01/05/2020;0100 UTC;1,3
01/05/2020;0200 UTC;,2
01/05/2020;0300 UTC;1,5
01/05/2020;0400 UTC;,9
01/05/2020;0500 UTC;1,2
01/05/2020;0600 UTC;,9
01/05/2020;0700 UTC;0
01/05/2020;0800 UTC;,5
01/05/2020;0900 UTC;0
01/05/2020;1000 UTC;,4
01/05/2020;1100 UTC;2,6
01/05/2020;1200 UTC;3,8
01/05/2020;1300 UTC;4
01/05/2020;1400 UTC;4,3
01/05/2020;1500 UTC;4,4
01/05/2020;1600 UTC;3,8
01/05/2020;1700 UTC;3,5
01/05/2020;1800 UTC;3,3
01/05/2020;1900 UTC;3,9
01/05/2020;2000 UTC;2
01/05/2020;2100 UTC;1,2
01/05/2020;2200 UTC;1,1
01/05/2020;2300 UTC;1,2
02/05/2020;0000 UTC;,2
02/05/2020;0100 UTC;1,3
02/05/2020;0200 UTC;1,8
02/05/2020;0300 UTC;1,2
02/05/2020;0400 UTC;1,1
02/05/2020;0500 UTC;,7
02/05/2020;0600 UTC;,9
02/05/2020;0700 UTC;,9
02/05/2020;0800 UTC;0
02/05/2020;0900 UTC;0
02/05/2020;1000 UTC;,2
02/05/2020;1100 UTC;2,8
02/05/2020;1200 UTC;4,5
02/05/2020;1300 UTC;3,1
02/05/2020;1400 UTC;2,7
02/05/2020;1500 UTC;2,6
02/05/2020;1600 UTC;2,3
02/05/2020;1700 UTC;3
02/05/2020;1800 UTC;1,8
02/05/2020;1900 UTC;1,7
02/05/2020;2000 UTC;1,6
02/05/2020;2100 UTC;1
02/05/2020;2200 UTC;0
02/05/2020;2300 UTC;,3
03/05/2020;0000 UTC;0
03/05/2020;0100 UTC;,4
03/05/2020;0200 UTC;,2
03/05/2020;0300 UTC;1,1
03/05/2020;0400 UTC;,3
03/05/2020;0500 UTC;,3
03/05/2020;0600 UTC;0
03/05/2020;0700 UTC;,7
03/05/2020;0800 UTC;,1
03/05/2020;0900 UTC;0
03/05/2020;1000 UTC;,2
03/05/2020;1100 UTC;2,4
03/05/2020;1200 UTC;2,9
03/05/2020;1300 UTC;3,2
03/05/2020;1400 UTC;2,4
03/05/2020;1500 UTC;2,2
03/05/2020;1600 UTC;2,5
03/05/2020;1700 UTC;2,8
03/05/2020;1800 UTC;2
03/05/2020;1900 UTC;2,4
03/05/2020;2000 UTC;2,7
03/05/2020;2100 UTC;,4
03/05/2020;2200 UTC;,1
03/05/2020;2300 UTC;1,6
04/05/2020;0000 UTC;1,5
04/05/2020;0100 UTC;1,3
04/05/2020;0200 UTC;0
04/05/2020;0300 UTC;0
04/05/2020;0400 UTC;1,6
04/05/2020;0500 UTC;2
04/05/2020;0600 UTC;1,1
04/05/2020;0700 UTC;1,1
04/05/2020;0800 UTC;1,3
04/05/2020;0900 UTC;1,3
04/05/2020;1000 UTC;1,1
04/05/2020;1100 UTC;3,5
04/05/2020;1200 UTC;3,2
04/05/2020;1300 UTC;4,5
04/05/2020;1400 UTC;4,8
04/05/2020;1500 UTC;4,9
04/05/2020;1600 UTC;4,3
04/05/2020;1700 UTC;4,8
04/05/2020;1800 UTC;4,7
04/05/2020;1900 UTC;3,5
04/05/2020;2000 UTC;2,9
04/05/2020;2100 UTC;1,9
04/05/2020;2200 UTC;,9
04/05/2020;2300 UTC;0
05/05/2020;0000 UTC;,3
05/05/2020;0100 UTC;1,1
05/05/2020;0200 UTC;1,5
05/05/2020;0300 UTC;0
05/05/2020;0400 UTC;1,2
05/05/2020;0500 UTC;1
05/05/2020;0600 UTC;1,6
05/05/2020;0700 UTC;,8
05/05/2020;0800 UTC;1,3
05/05/2020;0900 UTC;1,5
05/05/2020;1000 UTC;2,2
05/05/2020;1100 UTC;3,8
05/05/2020;1200 UTC;5,1
05/05/2020;1300 UTC;4,5
05/05/2020;1400 UTC;4,8
05/05/2020;1500 UTC;5,1
05/05/2020;1600 UTC;3,5
05/05/2020;1700 UTC;3,3
05/05/2020;1800 UTC;3,5
05/05/2020;1900 UTC;2,6
05/05/2020;2000 UTC;2,4
05/05/2020;2100 UTC;,6
05/05/2020;2200 UTC;0
05/05/2020;2300 UTC;,6
06/05/2020;0000 UTC;,6
06/05/2020;0100 UTC;1,4
06/05/2020;0200 UTC;,4
06/05/2020;0300 UTC;0
06/05/2020;0400 UTC;,2
06/05/2020;0500 UTC;,7
06/05/2020;0600 UTC;,1
06/05/2020;0700 UTC;,1
06/05/2020;0800 UTC;1,7
06/05/2020;0900 UTC;,6
06/05/2020;1000 UTC;1,4
06/05/2020;1100 UTC;2,6
06/05/2020;1200 UTC;3,7
06/05/2020;1300 UTC;3,2
06/05/2020;1400 UTC;4,1
06/05/2020;1500 UTC;4,2
06/05/2020;1600 UTC;3,4
06/05/2020;1700 UTC;3,6
06/05/2020;1800 UTC;3,2
06/05/2020;1900 UTC;3,7
06/05/2020;2000 UTC;1,7
06/05/2020;2100 UTC;,9
06/05/2020;2200 UTC;,2
06/05/2020;2300 UTC;1,3
07/05/2020;0000 UTC;,9
07/05/2020;0100 UTC;1,4
07/05/2020;0200 UTC;1,3
07/05/2020;0300 UTC;1,5
07/05/2020;0400 UTC;0
07/05/2020;0500 UTC;,2
07/05/2020;0600 UTC;0
07/05/2020;0700 UTC;1,1
07/05/2020;0800 UTC;,3
07/05/2020;0900 UTC;1,3
07/05/2020;1000 UTC;,7
07/05/2020;1100 UTC;1,7
07/05/2020;1200 UTC;5
07/05/2020;1300 UTC;4,6
07/05/2020;1400 UTC;4,6
07/05/2020;1500 UTC;3,7
07/05/2020;1600 UTC;3,6
07/05/2020;1700 UTC;3,1
07/05/2020;1800 UTC;2,4
07/05/2020;1900 UTC;2,4
07/05/2020;2000 UTC;1,7
07/05/2020;2100 UTC;1,3
07/05/2020;2200 UTC;,3
07/05/2020;2300 UTC;,9
08/05/2020;0000 UTC;,5
08/05/2020;0100 UTC;1,4
08/05/2020;0200 UTC;1,8
08/05/2020;0300 UTC;,5
08/05/2020;0400 UTC;1
08/05/2020;0500 UTC;0
08/05/2020;0600 UTC;,2
08/05/2020;0700 UTC;,4
08/05/2020;0800 UTC;0
08/05/2020;0900 UTC;,7
08/05/2020;1000 UTC;0
08/05/2020;1100 UTC;,2
08/05/2020;1200 UTC;2,1
08/05/2020;1300 UTC;2,6
08/05/2020;1400 UTC;2,9
08/05/2020;1500 UTC;3
08/05/2020;1600 UTC;3,3
08/05/2020;1700 UTC;2,5
08/05/2020;1800 UTC;2,5
08/05/2020;1900 UTC;3,1
08/05/2020;2000 UTC;1,9
08/05/2020;2100 UTC;2,1
08/05/2020;2200 UTC;1,6
08/05/2020;2300 UTC;1,4
09/05/2020;0000 UTC;1,5
09/05/2020;0100 UTC;,3
09/05/2020;0200 UTC;,2
09/05/2020;0300 UTC;0
09/05/2020;0400 UTC;,1
09/05/2020;0500 UTC;1,1
09/05/2020;0600 UTC;1,3
09/05/2020;0700 UTC;2
09/05/2020;0800 UTC;2,2
09/05/2020;0900 UTC;1,1
09/05/2020;1000 UTC;1,3
09/05/2020;1100 UTC;3,3
09/05/2020;1200 UTC;3,5
09/05/2020;1300 UTC;4,2
09/05/2020;1400 UTC;5,2
09/05/2020;1500 UTC;4,6
09/05/2020;1600 UTC;5,5
09/05/2020;1700 UTC;4
09/05/2020;1800 UTC;3,5
09/05/2020;1900 UTC;3,2
09/05/2020;2000 UTC;2,7
09/05/2020;2100 UTC;2,4
09/05/2020;2200 UTC;1,9
09/05/2020;2300 UTC;2,2
10/05/2020;0000 UTC;1,8
10/05/2020;0100 UTC;4
10/05/2020;0200 UTC;3,8
10/05/2020;0300 UTC;3,2
10/05/2020;0400 UTC;1,9
10/05/2020;0500 UTC;2,4
10/05/2020;0600 UTC;2,5
10/05/2020;0700 UTC;2,4
10/05/2020;0800 UTC;2,6
10/05/2020;0900 UTC;1,7
10/05/2020;1000 UTC;2,5
10/05/2020;1100 UTC;3,3
10/05/2020;1200 UTC;4,2
10/05/2020;1300 UTC;4,2
10/05/2020;1400 UTC;4,2
10/05/2020;1500 UTC;5,5
10/05/2020;1600 UTC;4,3
10/05/2020;1700 UTC;4,1
10/05/2020;1800 UTC;3
10/05/2020;1900 UTC;2,6
10/05/2020;2000 UTC;1,8
10/05/2020;2100 UTC;1
10/05/2020;2200 UTC;1,1
10/05/2020;2300 UTC;1,8
11/05/2020;0000 UTC;,9
11/05/2020;0100 UTC;1,7
11/05/2020;0200 UTC;,6
11/05/2020;0300 UTC;1,6
11/05/2020;0400 UTC;2,3
11/05/2020;0500 UTC;2
11/05/2020;0600 UTC;1,6
11/05/2020;0700 UTC;1,5
11/05/2020;0800 UTC;1,4
11/05/2020;0900 UTC;1,4
11/05/2020;1000 UTC;1,8
11/05/2020;1100 UTC;3
11/05/2020;1200 UTC;4,1
11/05/2020;1300 UTC;5,3
11/05/2020;1400 UTC;4,5
11/05/2020;1500 UTC;3,6
11/05/2020;1600 UTC;3,8
11/05/2020;1700 UTC;3
11/05/2020;1800 UTC;2,7
11/05/2020;1900 UTC;1,5
11/05/2020;2000 UTC;1,6
11/05/2020;2100 UTC;1
11/05/2020;2200 UTC;,8
11/05/2020;2300 UTC;,7
12/05/2020;0000 UTC;,2
12/05/2020;0100 UTC;1
12/05/2020;0200 UTC;1
12/05/2020;0300 UTC;,8
12/05/2020;0400 UTC;,8
12/05/2020;0500 UTC;2,1
12/05/2020;0600 UTC;1,9
12/05/2020;0700 UTC;1,2
12/05/2020;0800 UTC;1,3
12/05/2020;0900 UTC;1,3
12/05/2020;1000 UTC;1,3
12/05/2020;1100 UTC;3,4
12/05/2020;1200 UTC;3,7
12/05/2020;1300 UTC;3,9
12/05/2020;1400 UTC;4,5
12/05/2020;1500 UTC;4,1
12/05/2020;1600 UTC;4,2
12/05/2020;1700 UTC;4
12/05/2020;1800 UTC;3,5
12/05/2020;1900 UTC;3,4
12/05/2020;2000 UTC;1,6
12/05/2020;2100 UTC;1,3
12/05/2020;2200 UTC;,6
12/05/2020;2300 UTC;0
13/05/2020;0000 UTC;0
13/05/2020;0100 UTC;,6
13/05/2020;0200 UTC;1,5
13/05/2020;0300 UTC;,4
13/05/2020;0400 UTC;0
13/05/2020;0500 UTC;1,1
13/05/2020;0600 UTC;1,4
13/05/2020;0700 UTC;1,4
13/05/2020;0800 UTC;2
13/05/2020;0900 UTC;2
13/05/2020;1000 UTC;2,6
13/05/2020;1100 UTC;3,1
13/05/2020;1200 UTC;3,7
13/05/2020;1300 UTC;3,8
13/05/2020;1400 UTC;4,3
13/05/2020;1500 UTC;4,3
13/05/2020;1600 UTC;3,9
13/05/2020;1700 UTC;3,5
13/05/2020;1800 UTC;2
13/05/2020;1900 UTC;1,7
13/05/2020;2000 UTC;1,5
13/05/2020;2100 UTC;,8
13/05/2020;2200 UTC;,5
13/05/2020;2300 UTC;,7
14/05/2020;0000 UTC;,1
14/05/2020;0100 UTC;,9
14/05/2020;0200 UTC;,9
14/05/2020;0300 UTC;1,7
14/05/2020;0400 UTC;1,1
14/05/2020;0500 UTC;1,1
14/05/2020;0600 UTC;1,1
14/05/2020;0700 UTC;2,4
14/05/2020;0800 UTC;2
14/05/2020;0900 UTC;1,5
14/05/2020;1000 UTC;2,7
14/05/2020;1100 UTC;2,9
14/05/2020;1200 UTC;4
14/05/2020;1300 UTC;4
14/05/2020;1400 UTC;3,7
14/05/2020;1500 UTC;3,5
14/05/2020;1600 UTC;3,7
14/05/2020;1700 UTC;3,3
14/05/2020;1800 UTC;4
14/05/2020;1900 UTC;3,7
14/05/2020;2000 UTC;3,1
14/05/2020;2100 UTC;1,9
14/05/2020;2200 UTC;1,9
14/05/2020;2300 UTC;1,4
15/05/2020;0000 UTC;,6
15/05/2020;0100 UTC;,6
15/05/2020;0200 UTC;0
15/05/2020;0300 UTC;,7
15/05/2020;0400 UTC;,2
15/05/2020;0500 UTC;1
15/05/2020;0600 UTC;1,5
15/05/2020;0700 UTC;1,6
15/05/2020;0800 UTC;2
15/05/2020;0900 UTC;1,8
15/05/2020;1000 UTC;2,6
15/05/2020;1100 UTC;3,3
15/05/2020;1200 UTC;3,9
15/05/2020;1300 UTC;3,3
15/05/2020;1400 UTC;3,3
15/05/2020;1500 UTC;2,2
15/05/2020;1600 UTC;3,6
15/05/2020;1700 UTC;2,8
15/05/2020;1800 UTC;2,1
15/05/2020;1900 UTC;3,3
15/05/2020;2000 UTC;2,2
15/05/2020;2100 UTC;1,8
15/05/2020;2200 UTC;1,3
15/05/2020;2300 UTC;1,3
16/05/2020;0000 UTC;1
16/05/2020;0100 UTC;1,4
16/05/2020;0200 UTC;1,5
16/05/2020;0300 UTC;,6
16/05/2020;0400 UTC;0
16/05/2020;0500 UTC;0
16/05/2020;0600 UTC;,4
16/05/2020;0700 UTC;,8
16/05/2020;0800 UTC;0
16/05/2020;0900 UTC;,1
16/05/2020;1000 UTC;,5
16/05/2020;1100 UTC;1
16/05/2020;1200 UTC;3
16/05/2020;1300 UTC;3,1
16/05/2020;1400 UTC;2,4
16/05/2020;1500 UTC;2,4
16/05/2020;1600 UTC;3,3
16/05/2020;1700 UTC;2,6
16/05/2020;1800 UTC;2,7
16/05/2020;1900 UTC;2,9
16/05/2020;2000 UTC;2
16/05/2020;2100 UTC;1,1
16/05/2020;2200 UTC;,9
16/05/2020;2300 UTC;2,3
17/05/2020;0000 UTC;,6
17/05/2020;0100 UTC;,9
17/05/2020;0200 UTC;0
17/05/2020;0300 UTC;1,4
17/05/2020;0400 UTC;0
17/05/2020;0500 UTC;,4
17/05/2020;0600 UTC;0
17/05/2020;0700 UTC;1,1
17/05/2020;0800 UTC;1,7
17/05/2020;0900 UTC;,6
17/05/2020;1000 UTC;0
17/05/2020;1100 UTC;1,3
17/05/2020;1200 UTC;2,8
17/05/2020;1300 UTC;3,2
17/05/2020;1400 UTC;3,7
17/05/2020;1500 UTC;2,8
17/05/2020;1600 UTC;2,5
17/05/2020;1700 UTC;1,7
17/05/2020;1800 UTC;2,2
17/05/2020;1900 UTC;1,7
17/05/2020;2000 UTC;2,1
17/05/2020;2100 UTC;2,2
17/05/2020;2200 UTC;2,3
17/05/2020;2300 UTC;,8
18/05/2020;0000 UTC;,7
18/05/2020;0100 UTC;0
18/05/2020;0200 UTC;,4
18/05/2020;0300 UTC;,2
18/05/2020;0400 UTC;1,4
18/05/2020;0500 UTC;1,1
18/05/2020;0600 UTC;1,4
18/05/2020;0700 UTC;,4
18/05/2020;0800 UTC;,3
18/05/2020;0900 UTC;,5
18/05/2020;1000 UTC;,1
18/05/2020;1100 UTC;1,2
18/05/2020;1200 UTC;3,9
18/05/2020;1300 UTC;3,5
18/05/2020;1400 UTC;3,5
18/05/2020;1500 UTC;3,2
18/05/2020;1600 UTC;3,2
18/05/2020;1700 UTC;2,2
18/05/2020;1800 UTC;2,7
18/05/2020;1900 UTC;2,9
18/05/2020;2000 UTC;2,3
18/05/2020;2100 UTC;,9
18/05/2020;2200 UTC;1,8
18/05/2020;2300 UTC;1,5
19/05/2020;0000 UTC;,1
19/05/2020;0100 UTC;,9
19/05/2020;0200 UTC;1,1
19/05/2020;0300 UTC;,9
19/05/2020;0400 UTC;1
19/05/2020;0500 UTC;1,1
19/05/2020;0600 UTC;1
19/05/2020;0700 UTC;1,2
19/05/2020;0800 UTC;1,1
19/05/2020;0900 UTC;1
19/05/2020;1000 UTC;,1
19/05/2020;1100 UTC;3
19/05/2020;1200 UTC;4,7
19/05/2020;1300 UTC;4,8
19/05/2020;1400 UTC;5,1
19/05/2020;1500 UTC;4,4
19/05/2020;1600 UTC;3,4
19/05/2020;1700 UTC;3
19/05/2020;1800 UTC;4
19/05/2020;1900 UTC;3,1
19/05/2020;2000 UTC;1,9
19/05/2020;2100 UTC;2,5
19/05/2020;2200 UTC;1,1
19/05/2020;2300 UTC;,2
20/05/2020;0000 UTC;0
20/05/2020;0100 UTC;1,2
20/05/2020;0200 UTC;,7
20/05/2020;0300 UTC;2,1
20/05/2020;0400 UTC;1,2
20/05/2020;0500 UTC;1,7
20/05/2020;0600 UTC;,5
20/05/2020;0700 UTC;,9
20/05/2020;0800 UTC;,7
20/05/2020;0900 UTC;1
20/05/2020;1000 UTC;1,5
20/05/2020;1100 UTC;4,1
20/05/2020;1200 UTC;5
20/05/2020;1300 UTC;5,7
20/05/2020;1400 UTC;5,4
20/05/2020;1500 UTC;5,3
20/05/2020;1600 UTC;4,4
20/05/2020;1700 UTC;4,8
20/05/2020;1800 UTC;3,6
20/05/2020;1900 UTC;3,8
20/05/2020;2000 UTC;4
20/05/2020;2100 UTC;1,9
20/05/2020;2200 UTC;2,2
20/05/2020;2300 UTC;2
21/05/2020;0000 UTC;2,6
21/05/2020;0100 UTC;2,3
21/05/2020;0200 UTC;2,9
21/05/2020;0300 UTC;2,4
21/05/2020;0400 UTC;3,1
21/05/2020;0500 UTC;2,6
21/05/2020;0600 UTC;2
21/05/2020;0700 UTC;1,2
21/05/2020;0800 UTC;1,3
21/05/2020;0900 UTC;1,5
21/05/2020;1000 UTC;1,4
21/05/2020;1100 UTC;2,7
21/05/2020;1200 UTC;3,5
21/05/2020;1300 UTC;5,1
21/05/2020;1400 UTC;4,9
21/05/2020;1500 UTC;5,4
21/05/2020;1600 UTC;3,1
21/05/2020;1700 UTC;4,2
21/05/2020;1800 UTC;3
21/05/2020;1900 UTC;2,9
21/05/2020;2000 UTC;1,6
21/05/2020;2100 UTC;,9
21/05/2020;2200 UTC;2,3
21/05/2020;2300 UTC;1,8
22/05/2020;0000 UTC;3,6
22/05/2020;0100 UTC;3,7
22/05/2020;0200 UTC;1
22/05/2020;0300 UTC;1,1
22/05/2020;0400 UTC;1
22/05/2020;0500 UTC;1,3
22/05/2020;0600 UTC;,9
22/05/2020;0700 UTC;,9
22/05/2020;0800 UTC;1,2
22/05/2020;0900 UTC;2
22/05/2020;1000 UTC;3
22/05/2020;1100 UTC;3,7
22/05/2020;1200 UTC;2,5
22/05/2020;1300 UTC;3
22/05/2020;1400 UTC;
22/05/2020;1500 UTC;
22/05/2020;1600 UTC;
22/05/2020;1700 UTC;
22/05/2020;1800 UTC;
22/05/2020;1900 UTC;
22/05/2020;2000 UTC;
22/05/2020;2100 UTC;
22/05/2020;2200 UTC;
22/05/2020;2300 UTC;
23/05/2020;0000 UTC;
23/05/2020;0100 UTC;
23/05/2020;0200 UTC;
23/05/2020;0300 UTC;
23/05/2020;0400 UTC;
23/05/2020;0500 UTC;
23/05/2020;0600 UTC;
23/05/2020;0700 UTC;
23/05/2020;0800 UTC;
23/05/2020;0900 UTC;
23/05/2020;1000 UTC;
23/05/2020;1100 UTC;
23/05/2020;1200 UTC;
23/05/2020;1300 UTC;
23/05/2020;1400 UTC;
23/05/2020;1500 UTC;
23/05/2020;1600 UTC;
23/05/2020;1700 UTC;
23/05/2020;1800 UTC;
23/05/2020;1900 UTC;
23/05/2020;2000 UTC;
23/05/2020;2100 UTC;
23/05/2020;2200 UTC;
23/05/2020;2300 UTC;
24/05/2020;0000 UTC;
24/05/2020;0100 UTC;
24/05/2020;0200 UTC;
24/05/2020;0300 UTC;
24/05/2020;0400 UTC;
24/05/2020;0500 UTC;
24/05/2020;0600 UTC;
24/05/2020;0700 UTC;
24/05/2020;0800 UTC;
24/05/2020;0900 UTC;
24/05/2020;1000 UTC;
24/05/2020;1100 UTC;
24/05/2020;1200 UTC;
24/05/2020;1300 UTC;
24/05/2020;1400 UTC;
24/05/2020;1500 UTC;
24/05/2020;1600 UTC;
24/05/2020;1700 UTC;
24/05/2020;1800 UTC;
24/05/2020;1900 UTC;
24/05/2020;2000 UTC;
24/05/2020;2100 UTC;
24/05/2020;2200 UTC;
24/05/2020;2300 UTC;
25/05/2020;0000 UTC;
25/05/2020;0100 UTC;
25/05/2020;0200 UTC;
25/05/2020;0300 UTC;
25/05/2020;0400 UTC;
25/05/2020;0500 UTC;
25/05/2020;0600 UTC;
25/05/2020;0700 UTC;
25/05/2020;0800 UTC;
25/05/2020;0900 UTC;
25/05/2020;1000 UTC;
25/05/2020;1100 UTC;
25/05/2020;1200 UTC;
25/05/2020;1300 UTC;
25/05/2020;1400 UTC;
25/05/2020;1500 UTC;
25/05/2020;1600 UTC;
25/05/2020;1700 UTC;
25/05/2020;1800 UTC;
25/05/2020;1900 UTC;
25/05/2020;2000 UTC;
25/05/2020;2100 UTC;
25/05/2020;2200 UTC;
25/05/2020;2300 UTC;
26/05/2020;0000 UTC;
26/05/2020;0100 UTC;
26/05/2020;0200 UTC;
26/05/2020;0300 UTC;
26/05/2020;0400 UTC;
26/05/2020;0500 UTC;
26/05/2020;0600 UTC;
26/05/2020;0700 UTC;
26/05/2020;0800 UTC;
26/05/2020;0900 UTC;
26/05/2020;1000 UTC;
26/05/2020;1100 UTC;
26/05/2020;1200 UTC;
26/05/2020;1300 UTC;
26/05/2020;1400 UTC;
26/05/2020;1500 UTC;
26/05/2020;1600 UTC;
26/05/2020;1700 UTC;
26/05/2020;1800 UTC;
26/05/2020;1900 UTC;
26/05/2020;2000 UTC;
26/05/2020;2100 UTC;
26/05/2020;2200 UTC;
26/05/2020;2300 UTC;
27/05/2020;0000 UTC;
27/05/2020;0100 UTC;
27/05/2020;0200 UTC;
27/05/2020;0300 UTC;
27/05/2020;0400 UTC;
27/05/2020;0500 UTC;
27/05/2020;0600 UTC;
27/05/2020;0700 UTC;
27/05/2020;0800 UTC;
27/05/2020;0900 UTC;
27/05/2020;1000 UTC;
27/05/2020;1100 UTC;
27/05/2020;1200 UTC;
27/05/2020;1300 UTC;
27/05/2020;1400 UTC;
27/05/2020;1500 UTC;
27/05/2020;1600 UTC;
27/05/2020;1700 UTC;
27/05/2020;1800 UTC;
27/05/2020;1900 UTC;
27/05/2020;2000 UTC;
27/05/2020;2100 UTC;
27/05/2020;2200 UTC;
27/05/2020;2300 UTC;
28/05/2020;0000 UTC;
28/05/2020;0100 UTC;
28/05/2020;0200 UTC;
28/05/2020;0300 UTC;
28/05/2020;0400 UTC;
28/05/2020;0500 UTC;
28/05/2020;0600 UTC;
28/05/2020;0700 UTC;
28/05/2020;0800 UTC;
28/05/2020;0900 UTC;
28/05/2020;1000 UTC;
28/05/2020;1100 UTC;
28/05/2020;1200 UTC;
28/05/2020;1300 UTC;
28/05/2020;1400 UTC;
28/05/2020;1500 UTC;
28/05/2020;1600 UTC;
28/05/2020;1700 UTC;
28/05/2020;1800 UTC;
28/05/2020;1900 UTC;
28/05/2020;2000 UTC;
28/05/2020;2100 UTC;
28/05/2020;2200 UTC;
28/05/2020;2300 UTC;
29/05/2020;0000 UTC;
29/05/2020;0100 UTC;
29/05/2020;0200 UTC;
29/05/2020;0300 UTC;
29/05/2020;0400 UTC;
29/05/2020;0500 UTC;
29/05/2020;0600 UTC;
29/05/2020;0700 UTC;
29/05/2020;0800 UTC;
29/05/2020;0900 UTC;
29/05/2020;1000 UTC;
29/05/2020;1100 UTC;
29/05/2020;1200 UTC;
29/05/2020;1300 UTC;
29/05/2020;1400 UTC;
29/05/2020;1500 UTC;
29/05/2020;1600 UTC;
29/05/2020;1700 UTC;
29/05/2020;1800 UTC;
29/05/2020;1900 UTC;
29/05/2020;2000 UTC;
29/05/2020;2100 UTC;
29/05/2020;2200 UTC;
29/05/2020;2300 UTC;
30/05/2020;0000 UTC;
30/05/2020;0100 UTC;
30/05/2020;0200 UTC;
30/05/2020;0300 UTC;
30/05/2020;0400 UTC;
30/05/2020;0500 UTC;
30/05/2020;0600 UTC;
30/05/2020;0700 UTC;
30/05/2020;0800 UTC;
30/05/2020;0900 UTC;
30/05/2020;1000 UTC;
30/05/2020;1100 UTC;
30/05/2020;1200 UTC;
30/05/2020;1300 UTC;
30/05/2020;1400 UTC;
30/05/2020;1500 UTC;
30/05/2020;1600 UTC;
30/05/2020;1700 UTC;
30/05/2020;1800 UTC;
30/05/2020;1900 UTC;
30/05/2020;2000 UTC;
30/05/2020;2100 UTC;
30/05/2020;2200 UTC;
30/05/2020;2300 UTC;
31/05/2020;0000 UTC;
31/05/2020;0100 UTC;
31/05/2020;0200 UTC;
31/05/2020;0300 UTC;
31/05/2020;0400 UTC;
31/05/2020;0500 UTC;
31/05/2020;0600 UTC;
31/05/2020;0700 UTC;
31/05/2020;0800 UTC;
31/05/2020;0900 UTC;
31/05/2020;1000 UTC;
31/05/2020;1100 UTC;
31/05/2020;1200 UTC;
31/05/2020;1300 UTC;
31/05/2020;1400 UTC;
31/05/2020;1500 UTC;
31/05/2020;1600 UTC;
31/05/2020;1700 UTC;
31/05/2020;1800 UTC;
31/05/2020;1900 UTC;
31/05/2020;2000 UTC;
31/05/2020;2100 UTC;
31/05/2020;2200 UTC;
31/05/2020;2300 UTC;
01/06/2020;0000 UTC;
01/06/2020;0100 UTC;
01/06/2020;0200 UTC;
01/06/2020;0300 UTC;
01/06/2020;0400 UTC;
01/06/2020;0500 UTC;
01/06/2020;0600 UTC;
01/06/2020;0700 UTC;
01/06/2020;0800 UTC;
01/06/2020;0900 UTC;
01/06/2020;1000 UTC;
01/06/2020;1100 UTC;
01/06/2020;1200 UTC;
01/06/2020;1300 UTC;
01/06/2020;1400 UTC;
01/06/2020;1500 UTC;
01/06/2020;1600 UTC;
01/06/2020;1700 UTC;
01/06/2020;1800 UTC;
01/06/2020;1900 UTC;
01/06/2020;2000 UTC;
01/06/2020;2100 UTC;
01/06/2020;2200 UTC;
01/06/2020;2300 UTC;
02/06/2020;0000 UTC;
02/06/2020;0100 UTC;
02/06/2020;0200 UTC;
02/06/2020;0300 UTC;
02/06/2020;0400 UTC;
02/06/2020;0500 UTC;
02/06/2020;0600 UTC;
02/06/2020;0700 UTC;
02/06/2020;0800 UTC;
02/06/2020;0900 UTC;
02/06/2020;1000 UTC;
02/06/2020;1100 UTC;
02/06/2020;1200 UTC;
02/06/2020;1300 UTC;
02/06/2020;1400 UTC;
02/06/2020;1500 UTC;
02/06/2020;1600 UTC;
02/06/2020;1700 UTC;
02/06/2020;1800 UTC;
02/06/2020;1900 UTC;
02/06/2020;2000 UTC;
02/06/2020;2100 UTC;
02/06/2020;2200 UTC;
02/06/2020;2300 UTC;
03/06/2020;0000 UTC;
03/06/2020;0100 UTC;
03/06/2020;0200 UTC;
03/06/2020;0300 UTC;
03/06/2020;0400 UTC;
03/06/2020;0500 UTC;
03/06/2020;0600 UTC;
03/06/2020;0700 UTC;
03/06/2020;0800 UTC;
03/06/2020;0900 UTC;
03/06/2020;1000 UTC;
03/06/2020;1100 UTC;
