Data;Hora UTC;VENTO, VELOCIDADE HORARIA (m/s)
11/11/2020;0100 UTC;
11/11/2020;0200 UTC;
11/11/2020;0300 UTC;
11/11/2020;0400 UTC;
11/11/2020;0500 UTC;
11/11/2020;0600 UTC;
11/11/2020;0700 UTC;
11/11/2020;0800 UTC;
11/11/2020;0900 UTC;
11/11/2020;1000 UTC;
11/11/2020;1100 UTC;
11/11/2020;1200 UTC;
11/11/2020;1300 UTC;
11/11/2020;1400 UTC;
11/11/2020;1500 UTC;
11/11/2020;1600 UTC;
11/11/2020;1700 UTC;
11/11/2020;1800 UTC;
11/11/2020;1900 UTC;
11/11/2020;2000 UTC;
11/11/2020;2100 UTC;
11/11/2020;2200 UTC;
11/11/2020;2300 UTC;
12/11/2020;0000 UTC;
12/11/2020;0100 UTC;
12/11/2020;0200 UTC;
12/11/2020;0300 UTC;
12/11/2020;0400 UTC;
12/11/2020;0500 UTC;
12/11/2020;0600 UTC;
12/11/2020;0700 UTC;
12/11/2020;0800 UTC;
12/11/2020;0900 UTC;
12/11/2020;1000 UTC;
12/11/2020;1100 UTC;
12/11/2020;1200 UTC;
12/11/2020;1300 UTC;
12/11/2020;1400 UTC;
12/11/2020;1500 UTC;
12/11/2020;1600 UTC;
12/11/2020;1700 UTC;
12/11/2020;1800 UTC;
12/11/2020;1900 UTC;
12/11/2020;2000 UTC;
12/11/2020;2100 UTC;
12/11/2020;2200 UTC;
12/11/2020;2300 UTC;
13/11/2020;0000 UTC;
13/11/2020;0100 UTC;
13/11/2020;0200 UTC;
13/11/2020;0300 UTC;
13/11/2020;0400 UTC;
13/11/2020;0500 UTC;
13/11/2020;0600 UTC;
13/11/2020;0700 UTC;
13/11/2020;0800 UTC;
13/11/2020;0900 UTC;
13/11/2020;1000 UTC;
13/11/2020;1100 UTC;
13/11/2020;1200 UTC;
13/11/2020;1300 UTC;
13/11/2020;1400 UTC;
13/11/2020;1500 UTC;
13/11/2020;1600 UTC;
13/11/2020;1700 UTC;
13/11/2020;1800 UTC;
13/11/2020;1900 UTC;
13/11/2020;2000 UTC;
13/11/2020;2100 UTC;
13/11/2020;2200 UTC;
13/11/2020;2300 UTC;
14/11/2020;0000 UTC;
14/11/2020;0100 UTC;
14/11/2020;0200 UTC;
14/11/2020;0300 UTC;
14/11/2020;0400 UTC;
14/11/2020;0500 UTC;
14/11/2020;0600 UTC;
14/11/2020;0700 UTC;
14/11/2020;0800 UTC;
14/11/2020;0900 UTC;
14/11/2020;1000 UTC;
14/11/2020;1100 UTC;
14/11/2020;1200 UTC;
14/11/2020;1300 UTC;
14/11/2020;1400 UTC;
14/11/2020;1500 UTC;
14/11/2020;1600 UTC;
14/11/2020;1700 UTC;
14/11/2020;1800 UTC;
14/11/2020;1900 UTC;
14/11/2020;2000 UTC;
14/11/2020;2100 UTC;
14/11/2020;2200 UTC;
14/11/2020;2300 UTC;
15/11/2020;0000 UTC;
15/11/2020;0100 UTC;
15/11/2020;0200 UTC;
15/11/2020;0300 UTC;
15/11/2020;0400 UTC;
15/11/2020;0500 UTC;
15/11/2020;0600 UTC;
15/11/2020;0700 UTC;
15/11/2020;0800 UTC;
15/11/2020;0900 UTC;
15/11/2020;1000 UTC;
15/11/2020;1100 UTC;
15/11/2020;1200 UTC;
15/11/2020;1300 UTC;
15/11/2020;1400 UTC;
15/11/2020;1500 UTC;
15/11/2020;1600 UTC;
15/11/2020;1700 UTC;
15/11/2020;1800 UTC;
15/11/2020;1900 UTC;
15/11/2020;2000 UTC;
15/11/2020;2100 UTC;
15/11/2020;2200 UTC;
15/11/2020;2300 UTC;
16/11/2020;0000 UTC;
16/11/2020;0100 UTC;
16/11/2020;0200 UTC;
16/11/2020;0300 UTC;
16/11/2020;0400 UTC;
16/11/2020;0500 UTC;
16/11/2020;0600 UTC;
16/11/2020;0700 UTC;
16/11/2020;0800 UTC;
16/11/2020;0900 UTC;
16/11/2020;1000 UTC;
16/11/2020;1100 UTC;
16/11/2020;1200 UTC;
16/11/2020;1300 UTC;
16/11/2020;1400 UTC;
16/11/2020;1500 UTC;
16/11/2020;1600 UTC;
16/11/2020;1700 UTC;
16/11/2020;1800 UTC;
16/11/2020;1900 UTC;
16/11/2020;2000 UTC;
16/11/2020;2100 UTC;
16/11/2020;2200 UTC;
16/11/2020;2300 UTC;
17/11/2020;0000 UTC;
17/11/2020;0100 UTC;
17/11/2020;0200 UTC;
17/11/2020;0300 UTC;
17/11/2020;0400 UTC;
17/11/2020;0500 UTC;
17/11/2020;0600 UTC;
17/11/2020;0700 UTC;
17/11/2020;0800 UTC;
17/11/2020;0900 UTC;
17/11/2020;1000 UTC;
17/11/2020;1100 UTC;
17/11/2020;1200 UTC;
17/11/2020;1300 UTC;
17/11/2020;1400 UTC;
17/11/2020;1500 UTC;
17/11/2020;1600 UTC;
17/11/2020;1700 UTC;
17/11/2020;1800 UTC;
17/11/2020;1900 UTC;
17/11/2020;2000 UTC;
17/11/2020;2100 UTC;
17/11/2020;2200 UTC;
17/11/2020;2300 UTC;
18/11/2020;0000 UTC;
18/11/2020;0100 UTC;
18/11/2020;0200 UTC;
18/11/2020;0300 UTC;
18/11/2020;0400 UTC;
18/11/2020;0500 UTC;
18/11/2020;0600 UTC;
18/11/2020;0700 UTC;
18/11/2020;0800 UTC;
18/11/2020;0900 UTC;
18/11/2020;1000 UTC;
18/11/2020;1100 UTC;
18/11/2020;1200 UTC;
18/11/2020;1300 UTC;
18/11/2020;1400 UTC;
18/11/2020;1500 UTC;
18/11/2020;1600 UTC;
18/11/2020;1700 UTC;
18/11/2020;1800 UTC;
18/11/2020;1900 UTC;
18/11/2020;2000 UTC;
18/11/2020;2100 UTC;
18/11/2020;2200 UTC;
18/11/2020;2300 UTC;
19/11/2020;0000 UTC;
19/11/2020;0100 UTC;
19/11/2020;0200 UTC;
19/11/2020;0300 UTC;
19/11/2020;0400 UTC;
19/11/2020;0500 UTC;
19/11/2020;0600 UTC;
19/11/2020;0700 UTC;
19/11/2020;0800 UTC;
19/11/2020;0900 UTC;
19/11/2020;1000 UTC;
19/11/2020;1100 UTC;
19/11/2020;1200 UTC;
19/11/2020;1300 UTC;
19/11/2020;1400 UTC;
19/11/2020;1500 UTC;
19/11/2020;1600 UTC;
19/11/2020;1700 UTC;
19/11/2020;1800 UTC;
19/11/2020;1900 UTC;
19/11/2020;2000 UTC;
19/11/2020;2100 UTC;
19/11/2020;2200 UTC;
19/11/2020;2300 UTC;
20/11/2020;0000 UTC;
20/11/2020;0100 UTC;
20/11/2020;0200 UTC;
20/11/2020;0300 UTC;
20/11/2020;0400 UTC;
20/11/2020;0500 UTC;
20/11/2020;0600 UTC;
20/11/2020;0700 UTC;
20/11/2020;0800 UTC;
20/11/2020;0900 UTC;
20/11/2020;1000 UTC;
20/11/2020;1100 UTC;
20/11/2020;1200 UTC;
20/11/2020;1300 UTC;
20/11/2020;1400 UTC;
20/11/2020;1500 UTC;
20/11/2020;1600 UTC;
20/11/2020;1700 UTC;
20/11/2020;1800 UTC;
20/11/2020;1900 UTC;
20/11/2020;2000 UTC;
20/11/2020;2100 UTC;
20/11/2020;2200 UTC;
20/11/2020;2300 UTC;
21/11/2020;0000 UTC;
21/11/2020;0100 UTC;
21/11/2020;0200 UTC;
21/11/2020;0300 UTC;
21/11/2020;0400 UTC;
21/11/2020;0500 UTC;
21/11/2020;0600 UTC;
21/11/2020;0700 UTC;
21/11/2020;0800 UTC;
21/11/2020;0900 UTC;
21/11/2020;1000 UTC;
21/11/2020;1100 UTC;
21/11/2020;1200 UTC;
21/11/2020;1300 UTC;
21/11/2020;1400 UTC;
21/11/2020;1500 UTC;
21/11/2020;1600 UTC;
21/11/2020;1700 UTC;
21/11/2020;1800 UTC;
21/11/2020;1900 UTC;
21/11/2020;2000 UTC;
21/11/2020;2100 UTC;
21/11/2020;2200 UTC;
21/11/2020;2300 UTC;
22/11/2020;0000 UTC;
22/11/2020;0100 UTC;
22/11/2020;0200 UTC;
22/11/2020;0300 UTC;
22/11/2020;0400 UTC;
22/11/2020;0500 UTC;
22/11/2020;0600 UTC;
22/11/2020;0700 UTC;
22/11/2020;0800 UTC;
22/11/2020;0900 UTC;
22/11/2020;1000 UTC;
22/11/2020;1100 UTC;
22/11/2020;1200 UTC;
22/11/2020;1300 UTC;
22/11/2020;1400 UTC;
22/11/2020;1500 UTC;
22/11/2020;1600 UTC;
22/11/2020;1700 UTC;
22/11/2020;1800 UTC;
22/11/2020;1900 UTC;
22/11/2020;2000 UTC;
22/11/2020;2100 UTC;
22/11/2020;2200 UTC;
22/11/2020;2300 UTC;
23/11/2020;0000 UTC;
23/11/2020;0100 UTC;
23/11/2020;0200 UTC;
23/11/2020;0300 UTC;
23/11/2020;0400 UTC;
23/11/2020;0500 UTC;
23/11/2020;0600 UTC;
23/11/2020;0700 UTC;
23/11/2020;0800 UTC;
23/11/2020;0900 UTC;
23/11/2020;1000 UTC;
23/11/2020;1100 UTC;
23/11/2020;1200 UTC;4,8
23/11/2020;1300 UTC;4,6
23/11/2020;1400 UTC;4,6
23/11/2020;1500 UTC;4,6
23/11/2020;1600 UTC;4,5
23/11/2020;1700 UTC;4,9
23/11/2020;1800 UTC;4,2
23/11/2020;1900 UTC;4,3
23/11/2020;2000 UTC;4
23/11/2020;2100 UTC;3,7
23/11/2020;2200 UTC;2,8
23/11/2020;2300 UTC;2,2
24/11/2020;0000 UTC;2,4
24/11/2020;0100 UTC;3,3
24/11/2020;0200 UTC;3,2
24/11/2020;0300 UTC;3,1
24/11/2020;0400 UTC;2,2
24/11/2020;0500 UTC;2,3
24/11/2020;0600 UTC;1,8
24/11/2020;0700 UTC;1,3
24/11/2020;0800 UTC;,6
24/11/2020;0900 UTC;2,3
24/11/2020;1000 UTC;4,1
24/11/2020;1100 UTC;4,8
24/11/2020;1200 UTC;5,5
24/11/2020;1300 UTC;5,2
24/11/2020;1400 UTC;4,3
24/11/2020;1500 UTC;4,4
24/11/2020;1600 UTC;4,5
24/11/2020;1700 UTC;3,8
24/11/2020;1800 UTC;4
24/11/2020;1900 UTC;3,5
24/11/2020;2000 UTC;3,1
24/11/2020;2100 UTC;2,8
24/11/2020;2200 UTC;2,1
24/11/2020;2300 UTC;2,3
25/11/2020;0000 UTC;1,3
25/11/2020;0100 UTC;1,2
25/11/2020;0200 UTC;1,3
25/11/2020;0300 UTC;,7
25/11/2020;0400 UTC;,8
25/11/2020;0500 UTC;,5
25/11/2020;0600 UTC;,6
25/11/2020;0700 UTC;,8
25/11/2020;0800 UTC;,7
25/11/2020;0900 UTC;1
25/11/2020;1000 UTC;,7
25/11/2020;1100 UTC;3,6
25/11/2020;1200 UTC;5,8
25/11/2020;1300 UTC;4
25/11/2020;1400 UTC;4,4
25/11/2020;1500 UTC;4,9
25/11/2020;1600 UTC;5
25/11/2020;1700 UTC;5
25/11/2020;1800 UTC;4,4
25/11/2020;1900 UTC;4,9
25/11/2020;2000 UTC;4,2
25/11/2020;2100 UTC;3,2
25/11/2020;2200 UTC;3,1
25/11/2020;2300 UTC;1,8
26/11/2020;0000 UTC;2,3
26/11/2020;0100 UTC;1,5
26/11/2020;0200 UTC;1,2
26/11/2020;0300 UTC;,5
26/11/2020;0400 UTC;1
26/11/2020;0500 UTC;,9
26/11/2020;0600 UTC;,8
26/11/2020;0700 UTC;,7
26/11/2020;0800 UTC;,7
26/11/2020;0900 UTC;,6
26/11/2020;1000 UTC;3,2
26/11/2020;1100 UTC;5
26/11/2020;1200 UTC;7,3
26/11/2020;1300 UTC;6,1
26/11/2020;1400 UTC;5,7
26/11/2020;1500 UTC;5,8
26/11/2020;1600 UTC;5,8
26/11/2020;1700 UTC;6
26/11/2020;1800 UTC;5,3
26/11/2020;1900 UTC;3,8
26/11/2020;2000 UTC;5,1
26/11/2020;2100 UTC;2,7
26/11/2020;2200 UTC;3,3
26/11/2020;2300 UTC;2,5
27/11/2020;0000 UTC;3,5
27/11/2020;0100 UTC;2,1
27/11/2020;0200 UTC;2,4
27/11/2020;0300 UTC;2,1
27/11/2020;0400 UTC;1,8
27/11/2020;0500 UTC;,6
27/11/2020;0600 UTC;,2
27/11/2020;0700 UTC;,5
27/11/2020;0800 UTC;,7
27/11/2020;0900 UTC;,3
27/11/2020;1000 UTC;4,3
27/11/2020;1100 UTC;4,2
27/11/2020;1200 UTC;5,1
27/11/2020;1300 UTC;4,9
27/11/2020;1400 UTC;5,3
27/11/2020;1500 UTC;4,9
27/11/2020;1600 UTC;4,2
27/11/2020;1700 UTC;5,4
27/11/2020;1800 UTC;4,4
27/11/2020;1900 UTC;5,6
27/11/2020;2000 UTC;4,7
27/11/2020;2100 UTC;3
27/11/2020;2200 UTC;2,9
27/11/2020;2300 UTC;3,1
28/11/2020;0000 UTC;2,6
28/11/2020;0100 UTC;2,4
28/11/2020;0200 UTC;1,9
28/11/2020;0300 UTC;1,3
28/11/2020;0400 UTC;3,4
28/11/2020;0500 UTC;3
28/11/2020;0600 UTC;,6
28/11/2020;0700 UTC;,6
28/11/2020;0800 UTC;3,2
28/11/2020;0900 UTC;3
28/11/2020;1000 UTC;3,3
28/11/2020;1100 UTC;4,8
28/11/2020;1200 UTC;4,6
28/11/2020;1300 UTC;3,3
28/11/2020;1400 UTC;4,8
28/11/2020;1500 UTC;4,4
28/11/2020;1600 UTC;4,7
28/11/2020;1700 UTC;4,4
28/11/2020;1800 UTC;3,9
28/11/2020;1900 UTC;4,2
28/11/2020;2000 UTC;3,9
28/11/2020;2100 UTC;2,4
28/11/2020;2200 UTC;2,1
28/11/2020;2300 UTC;3,2
29/11/2020;0000 UTC;3
29/11/2020;0100 UTC;3
29/11/2020;0200 UTC;3,1
29/11/2020;0300 UTC;2,7
29/11/2020;0400 UTC;2,4
29/11/2020;0500 UTC;3
29/11/2020;0600 UTC;2
29/11/2020;0700 UTC;,8
29/11/2020;0800 UTC;1,8
29/11/2020;0900 UTC;,5
29/11/2020;1000 UTC;2,5
29/11/2020;1100 UTC;2,1
29/11/2020;1200 UTC;4,1
29/11/2020;1300 UTC;5,4
29/11/2020;1400 UTC;5,1
29/11/2020;1500 UTC;4,9
29/11/2020;1600 UTC;4,8
29/11/2020;1700 UTC;4,6
29/11/2020;1800 UTC;4,7
29/11/2020;1900 UTC;4,3
29/11/2020;2000 UTC;3,4
29/11/2020;2100 UTC;3,3
29/11/2020;2200 UTC;2,5
29/11/2020;2300 UTC;2,9
30/11/2020;0000 UTC;2
30/11/2020;0100 UTC;1,8
30/11/2020;0200 UTC;1,8
30/11/2020;0300 UTC;1,7
30/11/2020;0400 UTC;1,2
30/11/2020;0500 UTC;,5
30/11/2020;0600 UTC;1
30/11/2020;0700 UTC;1
30/11/2020;0800 UTC;,5
30/11/2020;0900 UTC;,9
30/11/2020;1000 UTC;1,4
30/11/2020;1100 UTC;3,8
30/11/2020;1200 UTC;4
30/11/2020;1300 UTC;4,7
30/11/2020;1400 UTC;4,5
30/11/2020;1500 UTC;4,2
30/11/2020;1600 UTC;5,2
30/11/2020;1700 UTC;4
30/11/2020;1800 UTC;4,1
30/11/2020;1900 UTC;4,5
30/11/2020;2000 UTC;4
30/11/2020;2100 UTC;3,5
30/11/2020;2200 UTC;2,7
30/11/2020;2300 UTC;2,2
01/12/2020;0000 UTC;1,9
01/12/2020;0100 UTC;1,7
01/12/2020;0200 UTC;1,8
01/12/2020;0300 UTC;,7
01/12/2020;0400 UTC;,3
01/12/2020;0500 UTC;1,1
01/12/2020;0600 UTC;,4
01/12/2020;0700 UTC;,6
01/12/2020;0800 UTC;,7
01/12/2020;0900 UTC;,6
01/12/2020;1000 UTC;2,6
01/12/2020;1100 UTC;5,1
01/12/2020;1200 UTC;4,4
01/12/2020;1300 UTC;5,2
01/12/2020;1400 UTC;5,7
01/12/2020;1500 UTC;5,9
01/12/2020;1600 UTC;5
01/12/2020;1700 UTC;5,3
01/12/2020;1800 UTC;5,1
01/12/2020;1900 UTC;5
01/12/2020;2000 UTC;5,3
01/12/2020;2100 UTC;4,5
01/12/2020;2200 UTC;4,1
01/12/2020;2300 UTC;4,3
02/12/2020;0000 UTC;3,1
02/12/2020;0100 UTC;2,3
02/12/2020;0200 UTC;2,4
02/12/2020;0300 UTC;2,3
02/12/2020;0400 UTC;1,8
02/12/2020;0500 UTC;2,4
02/12/2020;0600 UTC;,7
02/12/2020;0700 UTC;1,3
02/12/2020;0800 UTC;1,3
02/12/2020;0900 UTC;1
02/12/2020;1000 UTC;3,5
02/12/2020;1100 UTC;3,6
02/12/2020;1200 UTC;4,5
02/12/2020;1300 UTC;4,5
02/12/2020;1400 UTC;5
02/12/2020;1500 UTC;5,6
02/12/2020;1600 UTC;5,6
02/12/2020;1700 UTC;5,8
02/12/2020;1800 UTC;5,8
02/12/2020;1900 UTC;5
02/12/2020;2000 UTC;4,8
02/12/2020;2100 UTC;3,3
02/12/2020;2200 UTC;3,6
02/12/2020;2300 UTC;2,7
03/12/2020;0000 UTC;2
03/12/2020;0100 UTC;1,7
03/12/2020;0200 UTC;1,5
03/12/2020;0300 UTC;1,4
03/12/2020;0400 UTC;1,3
03/12/2020;0500 UTC;,3
03/12/2020;0600 UTC;1,9
03/12/2020;0700 UTC;,9
03/12/2020;0800 UTC;1,6
03/12/2020;0900 UTC;,7
03/12/2020;1000 UTC;2,3
03/12/2020;1100 UTC;2,3
03/12/2020;1200 UTC;2,9
03/12/2020;1300 UTC;3,9
03/12/2020;1400 UTC;4,5
03/12/2020;1500 UTC;5,4
03/12/2020;1600 UTC;5,6
03/12/2020;1700 UTC;6,3
03/12/2020;1800 UTC;5,2
03/12/2020;1900 UTC;5
03/12/2020;2000 UTC;4,6
03/12/2020;2100 UTC;4,5
03/12/2020;2200 UTC;3,3
03/12/2020;2300 UTC;3,2
04/12/2020;0000 UTC;2,1
04/12/2020;0100 UTC;1,9
04/12/2020;0200 UTC;1,7
04/12/2020;0300 UTC;1,8
04/12/2020;0400 UTC;1,1
04/12/2020;0500 UTC;2
04/12/2020;0600 UTC;,6
04/12/2020;0700 UTC;,6
04/12/2020;0800 UTC;2
04/12/2020;0900 UTC;2
04/12/2020;1000 UTC;3,2
04/12/2020;1100 UTC;4,5
04/12/2020;1200 UTC;4,2
04/12/2020;1300 UTC;5,4
04/12/2020;1400 UTC;5,3
04/12/2020;1500 UTC;5,7
04/12/2020;1600 UTC;5,8
04/12/2020;1700 UTC;5,7
04/12/2020;1800 UTC;6
04/12/2020;1900 UTC;5,9
04/12/2020;2000 UTC;4,9
04/12/2020;2100 UTC;3,6
04/12/2020;2200 UTC;3,6
04/12/2020;2300 UTC;3,7
05/12/2020;0000 UTC;3,1
05/12/2020;0100 UTC;3,1
05/12/2020;0200 UTC;3
05/12/2020;0300 UTC;2,6
05/12/2020;0400 UTC;2,9
05/12/2020;0500 UTC;2,8
05/12/2020;0600 UTC;1,5
05/12/2020;0700 UTC;3,2
05/12/2020;0800 UTC;,9
05/12/2020;0900 UTC;,6
05/12/2020;1000 UTC;3,1
05/12/2020;1100 UTC;4,6
05/12/2020;1200 UTC;4,8
05/12/2020;1300 UTC;5,1
05/12/2020;1400 UTC;5,5
05/12/2020;1500 UTC;5,6
05/12/2020;1600 UTC;5,1
05/12/2020;1700 UTC;5,3
05/12/2020;1800 UTC;5,7
05/12/2020;1900 UTC;6
05/12/2020;2000 UTC;5
05/12/2020;2100 UTC;4,1
05/12/2020;2200 UTC;3,4
05/12/2020;2300 UTC;3,1
06/12/2020;0000 UTC;2,7
06/12/2020;0100 UTC;1,8
06/12/2020;0200 UTC;1,2
06/12/2020;0300 UTC;1,6
06/12/2020;0400 UTC;1,6
06/12/2020;0500 UTC;1,4
06/12/2020;0600 UTC;,4
06/12/2020;0700 UTC;1,5
06/12/2020;0800 UTC;1,1
06/12/2020;0900 UTC;2,5
06/12/2020;1000 UTC;2,3
06/12/2020;1100 UTC;3,2
06/12/2020;1200 UTC;3,6
06/12/2020;1300 UTC;4,6
06/12/2020;1400 UTC;4,6
06/12/2020;1500 UTC;5,3
06/12/2020;1600 UTC;6
06/12/2020;1700 UTC;5,6
06/12/2020;1800 UTC;4,8
06/12/2020;1900 UTC;5,6
06/12/2020;2000 UTC;5,4
06/12/2020;2100 UTC;4,3
06/12/2020;2200 UTC;3,7
06/12/2020;2300 UTC;2,5
07/12/2020;0000 UTC;2,2
07/12/2020;0100 UTC;1,7
07/12/2020;0200 UTC;1,8
07/12/2020;0300 UTC;1,9
07/12/2020;0400 UTC;,5
07/12/2020;0500 UTC;,7
07/12/2020;0600 UTC;,6
07/12/2020;0700 UTC;,8
07/12/2020;0800 UTC;,3
07/12/2020;0900 UTC;,4
07/12/2020;1000 UTC;2,4
07/12/2020;1100 UTC;2,3
07/12/2020;1200 UTC;3,7
07/12/2020;1300 UTC;4,5
07/12/2020;1400 UTC;4,4
07/12/2020;1500 UTC;5
07/12/2020;1600 UTC;5
07/12/2020;1700 UTC;4,1
07/12/2020;1800 UTC;4,5
07/12/2020;1900 UTC;3,9
07/12/2020;2000 UTC;3,8
07/12/2020;2100 UTC;2,9
07/12/2020;2200 UTC;2,3
07/12/2020;2300 UTC;1,3
08/12/2020;0000 UTC;1,1
08/12/2020;0100 UTC;1,4
08/12/2020;0200 UTC;1,3
08/12/2020;0300 UTC;1
08/12/2020;0400 UTC;1,2
08/12/2020;0500 UTC;,9
08/12/2020;0600 UTC;1,7
08/12/2020;0700 UTC;,7
08/12/2020;0800 UTC;,3
08/12/2020;0900 UTC;,4
08/12/2020;1000 UTC;1,7
08/12/2020;1100 UTC;4,2
08/12/2020;1200 UTC;4,8
08/12/2020;1300 UTC;5
08/12/2020;1400 UTC;4,5
08/12/2020;1500 UTC;4,7
08/12/2020;1600 UTC;5,2
08/12/2020;1700 UTC;5,4
08/12/2020;1800 UTC;4,8
08/12/2020;1900 UTC;4,5
08/12/2020;2000 UTC;3,7
08/12/2020;2100 UTC;3
08/12/2020;2200 UTC;1,8
08/12/2020;2300 UTC;2,3
09/12/2020;0000 UTC;1,9
09/12/2020;0100 UTC;1,8
09/12/2020;0200 UTC;1
09/12/2020;0300 UTC;1,2
09/12/2020;0400 UTC;1,1
09/12/2020;0500 UTC;,8
09/12/2020;0600 UTC;,6
09/12/2020;0700 UTC;,7
09/12/2020;0800 UTC;,6
09/12/2020;0900 UTC;,6
09/12/2020;1000 UTC;3,1
09/12/2020;1100 UTC;4,4
09/12/2020;1200 UTC;4,8
09/12/2020;1300 UTC;4,8
09/12/2020;1400 UTC;4,9
09/12/2020;1500 UTC;5
09/12/2020;1600 UTC;5
09/12/2020;1700 UTC;5,7
09/12/2020;1800 UTC;5,7
09/12/2020;1900 UTC;5,3
09/12/2020;2000 UTC;5,5
09/12/2020;2100 UTC;4,9
09/12/2020;2200 UTC;4,6
09/12/2020;2300 UTC;4,2
10/12/2020;0000 UTC;2,6
10/12/2020;0100 UTC;1,9
10/12/2020;0200 UTC;1,2
10/12/2020;0300 UTC;2
10/12/2020;0400 UTC;1,8
10/12/2020;0500 UTC;1,8
10/12/2020;0600 UTC;1,1
10/12/2020;0700 UTC;1,2
10/12/2020;0800 UTC;1,4
10/12/2020;0900 UTC;,5
10/12/2020;1000 UTC;3,5
10/12/2020;1100 UTC;3,9
10/12/2020;1200 UTC;4,1
10/12/2020;1300 UTC;4,2
10/12/2020;1400 UTC;5,4
10/12/2020;1500 UTC;5,9
10/12/2020;1600 UTC;6,1
10/12/2020;1700 UTC;6,2
10/12/2020;1800 UTC;5,7
10/12/2020;1900 UTC;4,9
10/12/2020;2000 UTC;5,2
10/12/2020;2100 UTC;3,8
10/12/2020;2200 UTC;3,2
10/12/2020;2300 UTC;3
11/12/2020;0000 UTC;2,5
11/12/2020;0100 UTC;2,3
11/12/2020;0200 UTC;1,6
11/12/2020;0300 UTC;,5
11/12/2020;0400 UTC;1,6
11/12/2020;0500 UTC;1,4
11/12/2020;0600 UTC;1,3
11/12/2020;0700 UTC;1,9
11/12/2020;0800 UTC;1,4
11/12/2020;0900 UTC;1,1
11/12/2020;1000 UTC;2,7
11/12/2020;1100 UTC;4,4
11/12/2020;1200 UTC;5,2
11/12/2020;1300 UTC;4,9
11/12/2020;1400 UTC;5,6
11/12/2020;1500 UTC;4,3
11/12/2020;1600 UTC;4,3
11/12/2020;1700 UTC;5,1
11/12/2020;1800 UTC;5,3
11/12/2020;1900 UTC;4,9
11/12/2020;2000 UTC;3,7
11/12/2020;2100 UTC;2,6
11/12/2020;2200 UTC;2,9
11/12/2020;2300 UTC;3
12/12/2020;0000 UTC;2,1
12/12/2020;0100 UTC;2,1
12/12/2020;0200 UTC;2,4
12/12/2020;0300 UTC;2,7
12/12/2020;0400 UTC;2,8
12/12/2020;0500 UTC;2,9
12/12/2020;0600 UTC;2,9
12/12/2020;0700 UTC;2,1
12/12/2020;0800 UTC;1,5
12/12/2020;0900 UTC;2,7
12/12/2020;1000 UTC;4,5
12/12/2020;1100 UTC;4,2
12/12/2020;1200 UTC;4,8
12/12/2020;1300 UTC;5
12/12/2020;1400 UTC;5,3
12/12/2020;1500 UTC;2,9
12/12/2020;1600 UTC;4,5
12/12/2020;1700 UTC;5,8
12/12/2020;1800 UTC;3,3
12/12/2020;1900 UTC;3
12/12/2020;2000 UTC;3,5
12/12/2020;2100 UTC;2,2
12/12/2020;2200 UTC;1,2
12/12/2020;2300 UTC;1,5
13/12/2020;0000 UTC;,8
13/12/2020;0100 UTC;2,1
13/12/2020;0200 UTC;,7
13/12/2020;0300 UTC;,8
13/12/2020;0400 UTC;,6
13/12/2020;0500 UTC;,7
13/12/2020;0600 UTC;1,3
13/12/2020;0700 UTC;1,5
13/12/2020;0800 UTC;,7
13/12/2020;0900 UTC;2
13/12/2020;1000 UTC;2,3
13/12/2020;1100 UTC;3,7
13/12/2020;1200 UTC;3,6
13/12/2020;1300 UTC;4,8
13/12/2020;1400 UTC;4,5
13/12/2020;1500 UTC;4,3
13/12/2020;1600 UTC;4,7
13/12/2020;1700 UTC;4
13/12/2020;1800 UTC;4,2
13/12/2020;1900 UTC;3,2
13/12/2020;2000 UTC;3,5
13/12/2020;2100 UTC;2,6
13/12/2020;2200 UTC;2,5
13/12/2020;2300 UTC;2,2
14/12/2020;0000 UTC;1,7
14/12/2020;0100 UTC;1,2
14/12/2020;0200 UTC;1,6
14/12/2020;0300 UTC;1,3
14/12/2020;0400 UTC;1,1
14/12/2020;0500 UTC;,6
14/12/2020;0600 UTC;,3
14/12/2020;0700 UTC;1,7
14/12/2020;0800 UTC;,7
14/12/2020;0900 UTC;,2
14/12/2020;1000 UTC;2,7
14/12/2020;1100 UTC;3,1
14/12/2020;1200 UTC;3,2
14/12/2020;1300 UTC;3,8
14/12/2020;1400 UTC;3
14/12/2020;1500 UTC;3,9
14/12/2020;1600 UTC;4
14/12/2020;1700 UTC;4,2
14/12/2020;1800 UTC;4,3
14/12/2020;1900 UTC;4,7
14/12/2020;2000 UTC;3,5
14/12/2020;2100 UTC;3
14/12/2020;2200 UTC;2,2
14/12/2020;2300 UTC;2,5
15/12/2020;0000 UTC;2,1
15/12/2020;0100 UTC;1
15/12/2020;0200 UTC;1,7
15/12/2020;0300 UTC;1,7
15/12/2020;0400 UTC;1,6
15/12/2020;0500 UTC;1,1
15/12/2020;0600 UTC;1
15/12/2020;0700 UTC;,5
15/12/2020;0800 UTC;,5
15/12/2020;0900 UTC;,7
15/12/2020;1000 UTC;2
15/12/2020;1100 UTC;3,2
15/12/2020;1200 UTC;3,1
15/12/2020;1300 UTC;4,9
15/12/2020;1400 UTC;4,7
15/12/2020;1500 UTC;5,1
15/12/2020;1600 UTC;5,3
15/12/2020;1700 UTC;5
15/12/2020;1800 UTC;4,9
15/12/2020;1900 UTC;5,4
15/12/2020;2000 UTC;5,1
