;ARMA;ELM;ARMA+ELM;MLP;ARMA+MLP;ACTUAL
15/02/2019 05:00;10.40694256;23.69476813;24.98008855;21.417324;23.77504559;24.31
15/02/2019 06:00;15.45593678;27.49067402;28.05581793;23.62703;27.53992116;27.59
15/02/2019 07:00;17.04979589;23.91106297;24.75370923;21.570639;24.08286168;24.48
15/02/2019 08:00;13.97571409;17.30647378;18.25110875;16.601349;18.2321018;18.09
15/02/2019 09:00;9.604295502;25.9816329;28.45529483;23.185421;25.00416351;26.5
15/02/2019 10:00;15.96911467;14.0556996;14.35586107;13.806781;16.64543952;14.51
15/02/2019 11:00;11.87329615;4.985253457;4.983694404;6.430625;7.116629962;4.617
15/02/2019 12:00;6.215478289;4.529006576;3.622459507;5.192163;2.388013232;3.809
15/02/2019 13:00;2.774082479;5.099537578;4.704649469;2.30453;2.442068395;4.456
15/02/2019 14:00;4.856218988;3.915926688;3.571643952;-0.091046214;1.93944233;3.025
15/02/2019 15:00;7.708813137;5.459028841;5.218716339;0.9015226;4.866901821;4.882
15/02/2019 16:00;8.087271593;5.176875828;4.747646123;3.0500755;5.137541673;4.595
15/02/2019 17:00;5.141939584;4.102475072;3.354220084;4.4049873;-0.034080085;3.388
15/02/2019 18:00;2.968187203;4.416114296;3.367017109;1.2258666;3.681247582;3.752
15/02/2019 19:00;8.083253005;4.742243098;4.151765696;4.739269;6.20128546;4.127
15/02/2019 20:00;7.551656375;4.041917283;3.591300703;7.1110034;4.750671039;3.357
15/02/2019 21:00;3.284697283;3.955273805;3.946468728;9.771895;3.871674288;3.946
15/02/2019 22:00;2.096589197;4.026213847;3.301854223;7.9514437;3.57336532;3.871
15/02/2019 23:00;3.107452602;4.063966748;4.175313096;5.4122014;5.301180095;3.879
16/02/2019 00:00;6.576481646;1.830201814;3.904365082;6.923433;6.149887865;3.668
16/02/2019 01:00;5.328813024;3.329356686;4.133431422;6.9086475;5.607007452;4.114
16/02/2019 02:00;1.870681248;2.078315049;4.552889037;6.638495;4.840648136;4.844
16/02/2019 03:00;4.322033329;3.54455389;4.540649273;5.852517;5.601938648;3.794
16/02/2019 04:00;7.572191404;7.885469163;7.503428909;8.657336;9.635797666;7.39
16/02/2019 05:00;8.946992227;7.14046252;7.553644457;8.347169;8.826712915;7.43
16/02/2019 06:00;6.11833642;10.02548642;10.48403519;10.582575;10.40234826;10.24
16/02/2019 07:00;5.841372568;10.73259858;10.85832997;10.883681;11.37693508;10.96
16/02/2019 08:00;8.52994831;41.01936744;41.47642389;32.981644;36.82611378;39.49
16/02/2019 09:00;23.57144577;55.55614777;57.641305;46.10214;53.06878692;55.57
16/02/2019 10:00;26.85119552;7.01785704;9.099259344;7.5502687;10.7777893;6.896
16/02/2019 11:00;4.460674371;2.668643892;1.875329729;3.3424468;2.913457956;1.697
16/02/2019 12:00;5.775372232;4.013850939;3.615355367;4.7900877;4.948309625;3.254
16/02/2019 13:00;3.985160861;5.38766657;5.986339667;5.1540985;6.039358173;4.799
16/02/2019 14:00;7.987052861;4.912799768;4.829023506;5.3091197;4.747617665;4.292
16/02/2019 15:00;5.723972095;5.059958515;4.772054173;4.5691123;4.155172123;4.477
16/02/2019 16:00;2.610527251;4.27475822;3.631393644;4.0737453;-1.682924059;3.592
16/02/2019 17:00;5.725779931;4.952941363;4.771358629;-1.4676698;-0.785794814;4.283
16/02/2019 18:00;7.898555705;3.677417922;3.328284272;-5.8833766;8.532615611;2.878
16/02/2019 19:00;9.656097672;3.868075287;3.553001215;5.223399;5.140464089;3.172
16/02/2019 20:00;2.925111906;5.665231761;5.155425835;11.41414;5.631103651;5.13
16/02/2019 21:00;3.67966349;4.060733884;2.686055007;12.098266;2.225563835;3.621
16/02/2019 22:00;5.64255394;4.339979334;3.553590531;3.2714393;3.571488037;3.925
16/02/2019 23:00;6.02575855;4.283828807;3.710479039;7.9815745;7.035178945;4.051
17/02/2019 00:00;3.933793923;4.11877436;3.993415246;12.150504;4.772512337;3.979
17/02/2019 01:00;0.471432536;3.620257924;4.294619926;6.655625;4.741213649;3.953
17/02/2019 02:00;3.327306036;2.637824538;4.156905514;5.8004136;5.844046835;4.109
17/02/2019 03:00;7.771968957;6.271408949;6.002951403;7.4301276;8.460630532;5.818
17/02/2019 04:00;7.150362783;8.536160019;4.268005549;6.484863;5.409952932;4.547
17/02/2019 05:00;3.485493312;7.321105135;4.528562225;5.9130173;5.144753108;4.506
17/02/2019 06:00;4.949006297;4.532511685;2.913727638;6.051698;5.632083155;4.145
17/02/2019 07:00;7.158080293;4.982967309;6.059528741;5.467484;6.131985856;3.899
17/02/2019 08:00;8.014155975;7.005886022;5.635906655;6.6032124;7.398517242;4.784
17/02/2019 09:00;4.688594991;8.822188567;8.026992681;8.5294695;8.280521566;7.96
17/02/2019 10:00;3.046953563;3.49434145;4.547325414;5.146293;4.72816122;3.757
17/02/2019 11:00;4.829527759;5.18900183;4.569521771;5.996806;6.644678973;4.32
17/02/2019 12:00;6.960713497;5.663488906;5.240133092;6.7073565;7.952654949;5.076
17/02/2019 13:00;4.805975082;4.364932149;3.819993608;5.4052095;4.211494567;3.789
17/02/2019 14:00;2.30507758;3.91238834;3.245399222;5.2935257;3.628466633;3.195
17/02/2019 15:00;3.345232082;5.689307671;5.407850473;7.0287185;6.275968623;5.223
17/02/2019 16:00;7.803820617;5.621367477;5.376144787;6.6873198;7.139136321;5.039
17/02/2019 17:00;7.965736767;5.12575935;4.919540323;5.880617;5.321928402;4.526
17/02/2019 18:00;3.84934891;5.302459663;4.616500231;5.4465327;5.018772967;4.671
17/02/2019 19:00;4.125479268;4.406891413;4.248525548;5.7136626;4.67882018;3.706
17/02/2019 20:00;6.032500119;3.980397669;3.747885287;5.4686937;5.334786267;3.419
17/02/2019 21:00;6.786852701;4.512468318;4.014541988;6.09567;5.482893808;3.884
17/02/2019 22:00;4.657014768;5.022992871;4.507280211;6.1704025;4.695190351;4.456
17/02/2019 23:00;1.93039412;4.71026633;4.092701144;5.6111917;4.063050217;3.972
18/02/2019 00:00;3.820062278;4.979469631;4.5802118;6.3940167;5.670350669;4.328
18/02/2019 01:00;7.223546501;4.552993191;4.043514784;5.4649587;6.129231926;3.936
18/02/2019 02:00;5.397454682;4.397377826;4.121835388;5.5922947;4.980884019;4.096
18/02/2019 03:00;3.165848883;4.951389096;4.394114316;6.285353;4.991736563;4.394
18/02/2019 04:00;4.026967712;6.076997587;5.877769728;7.403715;6.625074096;5.643
18/02/2019 05:00;7.188519145;5.014004581;4.618059715;6.085385;6.442391063;4.323
18/02/2019 06:00;7.72518417;7.127263777;6.902765977;8.00882;8.024653164;6.816
18/02/2019 07:00;5.634093183;12.53229806;12.94701518;12.418465;11.91429605;12.83
18/02/2019 08:00;6.468020531;6.922734329;7.089526489;7.780037;7.403115365;6.708
18/02/2019 09:00;6.604418542;6.78037273;6.673190256;7.8107953;8.333372857;6.582
18/02/2019 10:00;8.536967978;9.009342609;8.783079897;9.7143;10.10616277;8.93
18/02/2019 11:00;6.819550011;8.215458299;8.091804373;8.800778;8.342594597;8.04
18/02/2019 12:00;4.478660086;18.87714033;20.24333762;17.537186;17.63907192;19.65
18/02/2019 13:00;11.02212572;3.359724226;2.553430342;4.284747;5.133520601;2.373
18/02/2019 14:00;5.908503419;5.449980622;5.026650786;6.3826165;6.300881273;4.861
18/02/2019 15:00;8.034421732;5.06916793;4.322855569;5.608934;4.59697323;4.581
18/02/2019 16:00;2.918559127;4.818628187;4.721737664;4.0331826;4.6434794;4.274
18/02/2019 17:00;4.380821457;5.099352799;4.773341424;5.6541495;5.226310959;4.588
18/02/2019 18:00;7.416684301;5.755080403;5.637568871;6.2449665;6.653437765;5.243
18/02/2019 19:00;6.894017535;5.579271496;5.147636653;6.5668216;5.895095187;5.039
18/02/2019 20:00;5.795175192;5.179798704;4.635324685;5.233532;1.880569097;4.591
18/02/2019 21:00;2.046701758;5.496849182;5.267511049;2.0844603;7.104692786;5.094
18/02/2019 22:00;7.044665837;5.460435744;5.127312323;8.316444;6.322598958;4.956
18/02/2019 23:00;6.955197859;4.907508183;4.721482417;6.530561;6.363305616;4.528
19/02/2019 00:00;4.940189124;4.678556131;4.597876647;7.832227;5.071916342;4.658
19/02/2019 01:00;3.56400667;4.77252277;4.01711077;5.841433;3.825452669;4.364
19/02/2019 02:00;3.501877012;4.994688273;4.896242485;4.79622;6.334547223;4.524
19/02/2019 03:00;7.25610738;4.606552749;4.403267584;7.6716003;5.987114003;4.185
19/02/2019 04:00;6.416292743;4.604225181;4.301778034;5.589528;5.908728198;4.299
19/02/2019 05:00;3.390956813;4.090824243;4.315716211;6.162006;4.307887965;4.487
19/02/2019 06:00;3.840657761;5.411513652;4.960891854;6.1700478;5.700782349;4.567
